Product id,Data S2 Name,Group,id,Product_details,Country,Weight,Land Use (m2*year),Arable Land Use (m2*year),Pasture Land Use (m2*year),Biodiversity (sp*yr*10^14),"GHG Emissions (kg CO2eq, IPCC2013 incl CC feedbacks)",Acidification (g SO2eq),Eutrophication (g PO43-eq),Water Use (L),Scarcity Weighted Water Use (L eq),Sys
15,39,4,1054,95,6,0.038,1.69,1.69,0.0,21.3,4.64,10.34,8.09,6.61,12.43,0
15,39,4,1058,95,6,0.012,1.91,1.91,0.0,117.22,4.74,9.09,7.93,6.61,12.43,0
15,39,4,1059,95,6,0.038,3.12,3.12,0.0,39.4,1.9,9.24,8.4,6.61,12.43,0
15,39,4,1060,95,6,0.045,1.51,1.51,0.0,28.44,2.86,9.78,3.15,6.61,12.43,0
15,39,4,1062,95,6,0.17,1.97,1.97,0.0,24.86,1.98,11.67,8.09,6.61,12.43,0
15,39,4,1063,95,6,0.091,1.83,1.83,0.0,35.53,2.4,13.04,7.91,6.61,12.43,0
15,39,4,1064,95,6,0.066,2.44,2.44,0.0,46.03,5.44,9.68,6.14,6.61,12.43,0
15,39,4,1065,95,6,0.047,2.08,2.08,0.0,39.22,4.87,9.24,5.9,6.61,12.43,0
15,39,4,1066,95,6,0.045,1.57,1.57,0.0,29.55,4.06,9.08,5.8,6.61,12.43,0
15,39,4,1078,95,10,0.032,4.2,4.2,0.0,6.45,1.79,11.31,3.7,500.52,1298.57,0
15,39,4,1079,95,10,0.005,4.72,4.72,0.0,7.26,1.77,13.28,3.24,501.29,1300.33,2
15,39,4,1095,95,27,0.0,1.94,1.94,0.0,30.59,2.3,17.43,7.26,1123.97,104435.41,0
15,39,4,1096,95,27,0.0,1.8,1.8,0.0,28.39,2.19,12.98,6.09,948.67,88093.2,0
15,39,4,1097,95,27,0.0,1.87,1.87,0.0,29.49,2.16,12.97,6.04,908.91,84386.55,0
15,39,4,1098,95,27,0.001,1.87,1.87,0.0,29.5,1.96,16.17,7.2,1023.6,95078.03,0
15,39,4,1115,95,50,0.0,2.72,2.72,0.0,21.55,2.54,13.49,22.71,6.34,5.2,0
15,39,4,1116,95,50,0.0,2.89,2.89,0.0,22.89,2.41,11.97,23.12,6.34,5.2,2
15,39,4,1118,95,51,0.002,6.78,6.78,0.0,112.82,1.84,11.64,5.93,6.61,35.97,0
15,39,4,1128,95,55,0.11,3.85,3.85,0.0,12.6,2.0,9.98,6.91,6.34,60.29,0
15,39,4,1131,95,55,0.049,4.95,4.95,0.0,16.21,1.98,10.38,9.37,6.34,60.29,0
15,39,4,1132,95,55,0.001,5.01,5.01,0.0,16.42,2.05,9.58,9.3,6.34,60.29,2
16,36,3,1136,94,0,0.18,9.25,9.25,0.0,79.98,7.72,15.19,2.61,1.58,7.77,0
16,36,3,1139,94,6,0.24,5.26,5.26,0.0,323.51,2.87,18.05,16.24,1.58,2.98,0
16,36,3,1140,94,6,0.028999999999999998,11.76,11.76,0.0,723.04,21.31,15.03,20.25,1.58,2.98,0
16,36,3,1141,94,27,0.0,8.81,8.81,0.0,138.68,3.43,35.89,15.52,3294.38,307031.5,0
16,36,3,1142,94,47,0.006,135.05,135.05,0.0,16923.55,3.91,16.38,12.47,1.58,31.01,0
16,36,3,1143,94,55,0.0,11.09,11.09,0.0,36.35,2.87,12.32,6.51,44.3,1575.31,0
16,36,3,1155,95,6,0.043,4.42,4.42,0.0,83.42,10.95,21.56,17.21,1.58,2.98,0
16,36,3,1156,95,6,0.035,4.87,4.87,0.0,61.48,10.53,15.7,17.53,1.58,2.98,0
16,36,3,1160,95,6,0.011000000000000001,5.5,5.5,0.0,338.32,10.83,12.1,17.07,1.58,2.98,0
16,36,3,1161,95,6,0.035,9.01,9.01,0.0,113.7,2.29,12.55,18.42,1.58,2.98,0
16,36,3,1162,95,6,0.040999999999999995,4.35,4.35,0.0,82.07,5.41,14.09,3.26,1.58,2.98,0
16,36,3,1163,95,6,0.061,7.04,7.04,0.0,132.86,12.83,13.8,11.89,1.58,2.98,0
16,36,3,1164,95,6,0.043,6.0,6.0,0.0,113.19,11.19,12.53,11.2,1.58,2.98,0
16,36,3,1165,95,6,0.040999999999999995,4.52,4.52,0.0,85.28,8.86,12.08,10.9,1.58,2.98,0
16,36,3,1177,95,10,0.03,12.11,12.11,0.0,18.63,2.4,19.09,5.08,1428.64,3306.99,0
16,36,3,1178,95,10,0.005,13.62,13.62,0.0,20.95,2.35,24.78,3.75,1430.86,3312.08,2
16,36,3,1193,95,27,0.0,5.61,5.61,0.0,88.3,3.77,36.18,15.12,3226.45,300698.02,0
16,36,3,1194,95,27,0.0,5.21,5.21,0.0,81.93,3.47,23.34,11.74,2720.5,253532.05,0
16,36,3,1195,95,27,0.0,5.41,5.41,0.0,85.11,3.37,23.29,11.61,2605.75,242834.15,0
16,36,3,1196,95,27,0.0,5.41,5.41,0.0,85.13,2.81,32.53,14.95,2936.75,273691.27,0
16,36,3,1213,95,50,0.0,7.85,7.85,0.0,62.19,4.57,25.39,59.93,1.52,1.25,0
16,36,3,1214,95,50,0.0,8.33,8.33,0.0,66.05,4.2,21.01,61.13,1.52,1.25,2
16,36,3,1216,95,51,0.002,19.56,19.56,0.0,325.61,2.45,19.48,11.28,1.58,8.62,0
16,36,3,1226,95,55,0.1,11.1,11.1,0.0,36.38,3.01,15.25,14.35,1.52,14.44,0
16,36,3,1228,95,55,0.09,14.28,14.28,0.0,46.79,2.97,16.41,21.46,1.52,14.44,0
16,36,3,1229,95,55,0.001,14.46,14.46,0.0,47.4,3.17,14.09,21.25,1.52,14.44,2
17,28,3,1234,72,7,0.036000000000000004,4.72,4.72,0.0,282.19,6.67,14.96,10.17,6.39,31.57,0
17,28,3,1241,72,33,0.22,2.59,2.59,0.0,272.04,7.34,18.12,17.1,7.41,6.01,0
17,28,3,1242,72,33,0.22,2.38,2.38,0.0,257.78,5.45,17.74,10.29,6.39,3.75,0
17,28,3,1243,72,33,0.057999999999999996,2.38,2.38,0.0,257.78,3.55,17.86,5.49,6.39,3.75,0
17,28,3,1245,72,33,0.22,2.57,2.57,0.0,278.3,4.69,15.73,6.66,6.39,3.75,0
17,28,3,1247,72,51,0.057,3.05,3.05,0.0,100.43,2.9,7.13,1.97,6.39,34.76,0
17,28,3,1248,72,51,0.027000000000000003,2.93,2.93,0.0,96.64,1.64,7.38,2.02,6.39,34.76,0
17,28,3,1251,71,6,0.011000000000000001,2.6,2.6,0.0,198.66,5.13,10.16,5.36,6.47,12.05,0
17,28,3,1252,71,26,0.14,2.02,2.02,0.0,804.79,9.0,15.84,16.3,6.39,67.22,0
18,38,3,1265,108,45,0.0,6.33,6.33,0.0,114.69,2.14,12.55,9.83,2461.45,125503.66,0
18,38,3,1266,108,45,0.0,6.54,6.54,0.0,118.53,2.64,18.41,15.26,1132.09,57667.31,0
18,38,3,1267,108,45,0.0,6.54,6.54,0.0,118.51,2.46,13.7,11.07,1696.42,86464.91,0
18,38,3,1268,108,45,0.0,29.18,29.18,0.0,529.03,3.16,9.19,10.79,2.87,44.0,0
18,38,3,1269,108,45,0.0,23.68,23.68,0.0,429.26,2.9,9.29,9.74,2.87,44.0,0
18,38,3,1270,108,45,0.0,17.74,17.74,0.0,321.54,2.65,8.71,8.31,2.87,44.0,0
18,38,3,1271,108,47,0.031,70.02,70.02,0.0,8595.5,3.91,20.05,17.26,2.99,58.64,0
18,38,3,1272,108,47,0.031,33.38,33.38,0.0,4097.87,3.26,20.43,12.55,2.99,58.64,0
18,38,3,1273,108,48,0.29,19.29,19.29,0.0,282.37,3.41,14.32,175.69,6.06,190.99,0
18,38,3,1276,109,6,0.054000000000000006,7.31,7.31,0.0,163.59,7.73,48.09,7.55,2.99,5.63,0
18,38,3,1277,109,9,0.001,19.5,19.5,0.0,121.46,4.48,61.58,21.68,5977.16,519840.66,0
18,38,3,1279,109,19,0.04,6.43,6.43,0.0,8.74,2.23,16.13,27.65,2.87,6.64,0
18,38,3,1280,109,19,0.04,8.63,8.63,0.0,11.74,2.48,18.12,52.63,2.87,6.64,0
18,38,3,1281,109,19,0.04,10.06,10.06,0.0,34.49,2.64,17.52,16.09,22.31,167.75,0
18,38,3,1282,109,19,0.04,8.69,8.69,0.0,29.8,3.56,16.0,17.37,2.87,6.64,0
18,38,3,1284,109,20,0.0,10.81,10.81,0.0,14.3,2.6,25.05,11.22,2.87,3.56,2
18,38,3,1285,109,30,0.004,6.59,6.59,0.0,94.22,4.1,9.91,24.61,724.63,3518.71,0
18,38,3,1286,109,30,0.004,9.66,9.66,0.0,138.19,2.86,15.11,15.85,15.88,751.97,0
18,38,3,1287,109,30,0.004,15.79,15.79,0.0,225.85,4.29,54.7,33.16,15.63,738.36,0
18,38,3,1288,109,30,0.004,14.2,14.2,0.0,203.06,3.38,33.74,22.29,16.25,772.01,0
18,38,3,1289,109,30,0.004,6.76,6.76,0.0,96.61,2.84,14.68,14.76,15.15,712.58,0
18,38,3,1290,109,30,0.004,10.52,10.52,0.0,150.47,3.87,47.68,28.53,15.62,737.9,0
18,38,3,1291,109,48,0.29,27.04,27.04,0.0,417.97,3.67,13.79,94.63,5.03,231.41,0
18,38,3,1292,109,50,0.12,7.91,7.91,0.0,62.74,3.8,22.33,49.72,2.87,2.36,0
19,33,3,1294,20,1,0.046,21.04,21.04,0.0,145.61,1.95,63.97,9.18,1.43,36.48,0
19,33,3,1295,20,1,0.016,24.84,24.84,0.0,662.31,2.39,34.8,10.88,1.43,36.48,0
19,33,3,1296,85,1,0.016,46.91,46.91,0.0,1250.73,7.83,23.19,3.33,11.65,169.91,0
19,33,3,1300,85,16,0.015,6.0,6.0,0.0,8.37,3.6,23.08,19.41,1.43,6.92,0
19,33,3,1301,85,19,0.052000000000000005,4.66,4.66,0.0,15.65,2.27,17.47,12.63,1.43,3.32,0
19,33,3,1302,85,20,0.069,5.97,5.97,0.0,8.96,3.08,28.66,55.75,7.24,8.99,0
19,33,3,1308,20,47,0.004,47.49,47.49,0.0,5829.89,3.67,22.55,13.85,1.49,29.27,0
19,33,3,1309,85,48,0.004,27.07,27.07,0.0,390.33,4.43,21.66,5.64,4994.79,395154.76,0
19,33,3,1310,85,49,0.001,9.51,9.51,0.0,3.73,6.31,19.66,3.65,1.43,5.77,0
19,33,3,1323,84,9,0.005,10.85,10.85,0.0,68.44,2.76,46.18,15.95,1.49,58.66,0
19,33,3,1324,84,16,0.015,6.86,6.86,0.0,9.58,4.95,27.85,26.93,680.26,2231.81,0
19,33,3,1326,134,19,0.02,5.1,5.1,0.0,7.79,3.69,26.84,25.12,76.86,313.67,0
19,33,3,1327,134,19,0.02,5.53,5.53,0.0,8.46,3.73,26.58,20.04,83.31,340.22,0
19,33,3,1328,134,19,0.02,4.74,4.74,0.0,7.25,3.34,23.55,16.22,73.63,300.38,0
19,33,3,1329,134,19,0.02,5.12,5.12,0.0,7.83,3.37,22.96,18.25,79.52,324.61,0
19,33,3,1330,134,19,0.015,6.27,6.27,0.0,8.35,3.82,25.6,25.7,1.43,3.32,0
19,33,3,1331,134,19,0.015,5.61,5.61,0.0,7.47,3.86,28.03,24.96,1.43,3.32,0
19,33,3,1332,134,19,0.015,5.26,5.26,0.0,7.01,3.54,24.62,21.77,1.43,3.32,0
19,33,3,1333,134,19,0.013000000000000001,5.59,5.59,0.0,7.45,3.72,27.11,24.92,1.43,3.32,0
19,33,3,1334,134,19,0.013000000000000001,5.22,5.22,0.0,6.95,3.45,24.14,20.3,1.43,3.32,0
19,33,3,1335,84,19,0.052000000000000005,6.47,6.47,0.0,21.73,4.13,26.4,16.73,1.43,3.32,0
19,33,3,1336,84,19,0.013000000000000001,6.84,6.84,0.0,9.12,4.9,27.46,37.14,9.15,13.58,0
19,33,3,1337,84,19,0.040999999999999995,6.85,6.85,0.0,10.49,3.38,16.39,17.2,1.43,3.32,0
19,33,3,1338,84,19,0.052000000000000005,6.31,6.31,0.0,21.19,4.09,15.05,13.19,1.43,3.32,0
19,33,3,1340,134,20,0.069,5.51,5.51,0.0,8.27,2.92,16.81,27.93,1.43,1.78,0
19,33,3,1341,84,20,0.052000000000000005,5.48,5.48,0.0,7.68,3.35,14.72,12.95,6.55,14.18,0
19,33,3,1343,84,20,0.069,5.06,5.06,0.0,7.6,3.36,26.06,6.5,1.43,1.78,0
19,33,3,1345,19,27,0.005,18.42,18.42,0.0,290.41,7.09,89.65,34.01,1.49,61.29,0
19,33,3,1346,19,27,0.004,14.61,14.61,0.0,230.25,4.87,40.17,16.12,309.43,28768.17,0
19,33,3,1347,19,27,0.004,6.18,6.18,0.0,97.37,2.42,42.95,17.04,682.48,63545.15,0
19,33,3,1348,84,30,0.0,6.91,6.91,0.0,21.49,3.14,33.84,7.6,528.85,5217.56,0
19,33,3,1349,84,30,0.0,7.73,7.73,0.0,24.04,3.59,41.04,9.33,528.4,5213.12,0
19,33,3,1350,84,30,0.0,6.79,6.79,0.0,21.12,3.29,36.24,8.17,529.14,5220.42,0
19,33,3,1351,84,30,0.0,19.47,19.47,0.0,403.03,7.75,69.07,16.15,12110.25,1044364.87,0
19,33,3,1352,84,30,0.0,64.03,64.03,0.0,199.06,13.64,190.76,45.54,791.78,999.18,0
19,33,3,1354,84,44,0.087,6.99,6.99,0.0,14.07,3.92,30.39,8.64,1.43,2.78,0
19,33,3,1355,134,49,0.013000000000000001,5.56,5.56,0.0,3.25,3.55,11.98,13.82,1.43,5.77,0
19,33,3,1356,134,49,0.002,12.71,12.71,0.0,7.42,5.49,14.52,20.53,1.43,5.77,0
19,33,3,1357,134,49,0.001,8.23,8.23,0.0,4.8,4.37,13.67,9.57,1.43,5.77,0
19,33,3,1358,99,49,0.0,10.3,10.3,0.0,6.02,4.84,13.45,24.97,1.43,5.77,0
19,33,3,1359,99,49,0.001,16.36,16.36,0.0,9.55,6.22,14.47,26.85,1.43,5.77,0
19,33,3,1360,99,49,0.003,12.35,12.35,0.0,7.21,5.42,14.71,14.33,1.43,5.77,0
19,33,3,1361,134,50,0.0,6.13,6.13,0.0,48.59,3.7,33.89,61.29,1.43,1.18,0
19,33,3,1362,134,50,0.004,6.66,6.66,0.0,52.81,3.69,33.53,43.59,1.43,1.18,0
19,33,3,1363,134,50,0.001,7.71,7.71,0.0,61.11,3.75,45.72,66.17,1.43,1.18,0
19,33,3,1364,134,50,0.0,10.15,10.15,0.0,80.42,4.35,78.7,66.65,1.43,1.18,2
19,33,3,1365,19,52,0.008,6.55,6.55,0.0,14.73,4.21,41.87,17.49,1.49,30.9,0
19,33,3,1367,84,54,0.091,6.73,6.73,0.0,8.45,3.43,21.43,17.55,1.43,4.49,0
19,33,3,1368,84,54,0.0,19.3,19.3,0.0,24.25,3.49,12.63,34.25,1.43,4.49,2
20,23,3,1373,40,22,0.15,14.78,14.78,0.0,823.06,3.35,33.92,37.45,390.1,31082.73,0
20,23,3,1374,40,22,0.15,18.39,18.39,0.0,1024.02,5.35,45.81,39.86,317.87,24395.66,0
20,23,3,1375,66,27,0.024,20.08,20.08,0.0,541.58,3.32,111.78,63.74,2360.56,71851.91,0
20,23,3,1376,40,30,0.051,22.61,22.61,0.0,905.71,1.89,9.83,17.09,3.21,130.32,0
20,23,3,1377,40,30,0.051,12.75,12.75,0.0,649.41,2.87,20.07,5.87,591.34,50637.01,0
20,23,3,1378,40,30,0.045,24.37,24.37,0.0,976.12,4.79,64.57,21.25,171.98,2833.17,0
20,23,3,1380,41,30,0.051,9.24,9.24,0.0,470.76,2.18,11.39,3.21,6131.72,476013.48,0
20,23,3,1382,121,45,0.18,30.4,30.4,0.0,1095.84,5.25,40.65,39.24,8.51,130.37,0
20,23,3,1383,121,45,0.14,36.32,36.32,0.0,1309.32,10.71,59.9,53.03,8.51,130.37,0
20,23,3,1389,67,30,0.002,6.72,6.72,0.0,342.38,5.77,54.7,39.5,1132.3,97791.01,0
20,23,3,1390,67,30,0.0,14.16,14.16,0.0,721.29,6.93,75.84,52.38,1408.25,121766.63,0
20,23,3,1391,67,30,0.006,13.38,13.38,0.0,535.99,3.68,26.22,27.74,8.51,151.0,0
20,23,3,1392,67,30,0.006,5.79,5.79,0.0,231.84,3.6,37.57,30.92,2166.25,172476.95,0
21,40,8,1395,115,1,0.001,1.29,1.29,0.0,11.47,0.76,3.97,1.02,120.01,2227.86,0
21,40,8,1397,115,1,0.001,0.2,0.2,0.0,2.21,0.81,4.9,1.12,72.0,1318.82,0
21,40,8,1403,115,5,0.005,5.36,5.36,0.0,33.45,9.78,82.15,37.63,1844.92,12392.63,0
21,40,8,1404,115,5,0.026000000000000002,6.61,6.61,0.0,41.19,14.44,68.53,32.17,1762.8,11841.01,0
21,40,8,1405,115,5,0.002,5.85,5.85,0.0,36.46,8.34,85.25,42.78,1551.41,10421.11,0
21,40,8,1406,115,5,0.02,6.48,6.48,0.0,40.43,15.93,83.03,39.46,2164.14,14536.89,0
21,40,8,1407,115,5,0.009000000000000001,9.39,9.39,0.0,58.55,14.75,98.72,44.11,1197.71,8045.22,0
21,40,8,1408,115,5,0.02,4.38,4.38,0.0,27.29,9.32,62.02,30.47,1333.82,8959.53,0
21,40,8,1409,115,5,0.01,13.81,13.81,0.0,86.13,27.02,158.2,74.03,3588.33,24103.46,0
21,40,8,1410,115,5,0.006,2.65,2.65,0.0,24.47,8.5,102.71,51.44,1993.74,3112.48,0
21,40,8,1411,115,5,0.006,9.81,9.81,0.0,90.71,28.96,240.62,116.25,4542.28,7091.08,0
21,40,8,1412,115,5,0.019,1.83,1.83,0.0,16.92,6.22,21.18,6.92,939.48,3806.43,0
21,40,8,1413,115,8,0.006999999999999999,0.02,0.02,0.0,0.05,4.23,9.14,5.22,23.11,19.77,0
21,40,8,1414,115,10,0.024,0.21,0.21,0.0,0.86,0.45,5.99,1.97,71.64,6830.73,2
21,40,8,1415,115,10,0.22,0.21,0.21,0.0,0.86,0.43,5.98,1.92,71.1,6733.57,0
21,40,8,1417,115,10,0.09,0.18,0.18,0.0,0.85,0.73,4.28,2.04,83.35,2949.78,0
21,40,8,1418,115,11,0.0,0.06,0.06,0.0,11.56,0.65,3.27,0.53,195.95,91.7,0
21,40,8,1422,115,16,0.0,0.02,0.02,0.0,0.03,4.6,9.92,3.04,16.05,52.61,0
21,40,8,1423,115,16,0.0,0.02,0.02,0.0,0.03,4.59,9.92,2.57,9.63,31.57,0
21,40,8,1424,115,16,0.0,0.09,0.09,0.0,0.14,6.66,13.26,3.4,3.91,12.81,2
21,40,8,1425,115,19,0.003,0.05,0.05,0.0,0.19,2.64,5.77,3.35,33.99,281.72,0
21,40,8,1426,115,19,0.0,0.11,0.11,0.0,0.41,0.77,3.86,1.46,10.62,88.04,2
21,40,8,1428,115,19,0.001,0.07,0.07,0.0,0.27,0.73,3.56,1.97,11.34,94.01,0
21,40,8,1429,115,24,0.001,0.02,0.02,0.0,0.04,1.03,4.56,1.72,17.25,22.21,0
21,40,8,1430,115,24,0.001,0.02,0.02,0.0,0.04,6.25,8.33,2.29,17.25,22.21,0
21,40,8,1431,115,27,0.001,0.06,0.06,0.0,1.22,0.77,3.22,0.39,205.26,16752.19,0
21,40,8,1433,115,30,0.032,0.13,0.13,0.0,1.82,0.88,3.12,1.69,43.95,2131.56,0
21,40,8,1434,115,30,0.032,0.16,0.16,0.0,0.54,0.6,2.99,0.61,93.64,270.4,2
21,40,8,1435,115,30,0.032,0.17,0.17,0.0,3.75,1.0,4.29,1.29,32.64,2815.46,0
21,40,8,1436,115,36,0.11,0.09,0.09,0.0,0.84,0.72,4.46,1.25,48.3,3399.94,0
21,40,8,1437,115,38,0.002,0.02,0.02,0.0,0.04,2.9,6.04,1.2,16.6,15.43,0
21,40,8,1440,115,38,0.002,0.02,0.02,0.0,0.04,2.9,6.04,1.2,16.6,25.04,0
21,40,8,1445,115,48,0.008,0.12,0.12,0.0,1.59,0.87,4.61,1.55,73.07,5056.52,0
21,40,8,1446,115,48,0.008,0.12,0.12,0.0,1.55,0.71,3.67,0.62,68.96,4771.68,0
21,40,8,1447,115,48,0.002,0.08,0.08,0.0,1.04,0.74,3.84,1.12,40.99,2836.09,0
21,40,8,1448,115,48,0.002,0.07,0.07,0.0,1.0,0.7,3.72,0.76,50.06,3464.25,0
21,40,8,1449,115,48,0.008,0.07,0.07,0.0,0.97,0.72,3.81,0.68,71.82,4969.5,0
21,40,8,1450,115,48,0.008,0.07,0.07,0.0,0.96,0.9,4.75,1.63,71.46,4944.5,0
21,40,8,1451,115,48,0.008,0.14,0.14,0.0,1.85,0.58,3.37,0.53,60.57,4190.94,0
21,40,8,1452,115,48,0.002,0.07,0.07,0.0,0.97,0.61,3.19,0.49,31.02,2146.8,0
21,40,8,1455,117,48,0.002,0.07,0.07,0.0,1.27,0.82,3.8,0.93,36.83,3561.79,0
21,40,8,1456,118,48,0.002,0.19,0.19,0.0,3.15,1.22,6.51,0.6,65.27,6347.58,0
21,40,8,1457,117,48,0.002,0.13,0.13,0.0,2.15,0.86,5.02,0.59,46.07,4480.65,0
21,40,8,1458,116,48,0.002,0.27,0.27,0.0,4.49,3.67,11.32,0.83,89.58,8712.37,0
21,40,8,1465,115,52,0.11,0.16,0.16,0.0,0.98,0.37,4.04,1.07,61.14,384.65,0
21,40,8,1466,118,54,0.0,0.05,0.05,0.0,0.07,5.84,4.98,0.36,75.65,348.6,0
21,40,8,1467,117,54,0.0,0.02,0.02,0.0,0.03,2.56,2.94,0.25,31.3,144.25,0
21,40,8,1468,116,54,0.0,0.06,0.06,0.0,0.08,6.68,5.36,0.36,87.39,402.7,0
21,40,8,1471,115,55,0.066,0.14,0.14,0.0,0.98,0.67,3.32,0.74,140.25,8245.92,0
21,40,8,1472,115,55,0.003,0.17,0.17,0.0,0.39,0.64,3.12,0.64,28.35,24.27,0
21,40,8,1473,115,55,0.001,0.14,0.14,0.0,1.04,0.63,3.34,0.79,131.25,7716.83,2
21,40,8,1474,115,55,0.012,0.15,0.15,0.0,0.64,0.8,4.49,1.48,50.7,85.3,0
21,40,8,1475,115,55,0.006,0.15,0.15,0.0,0.64,0.84,5.04,1.68,50.7,85.3,0
21,40,8,1476,115,55,0.066,0.21,0.21,0.0,1.52,0.65,3.72,1.56,133.04,7821.81,0
22,24,8,1478,68,1,0.002,0.28,0.28,0.0,2.65,0.35,2.7,1.0,58.18,121.24,0
22,24,8,1479,54,4,0.003,0.31,0.31,0.0,0.5,0.35,2.79,1.05,61.53,140.53,0
22,24,8,1480,54,4,0.003,0.43,0.43,0.0,0.69,0.29,2.71,1.07,61.5,140.48,2
22,24,8,1481,68,10,0.51,0.3,0.3,0.0,2.06,0.36,3.08,1.57,1.06,48.25,0
22,24,8,1485,68,16,0.003,0.37,0.37,0.0,0.57,0.7,3.86,1.98,31.43,103.03,0
22,24,8,1486,68,25,0.32,0.62,0.62,0.0,12.16,0.77,4.78,7.44,1.91,57.03,0
22,24,8,1491,68,38,0.015,0.3,0.3,0.0,0.5,0.33,2.93,1.52,0.62,0.94,0
22,24,8,1492,68,39,0.002,0.5,0.5,0.0,9.63,0.37,3.12,4.12,0.7,8.5,0
22,24,8,1494,68,48,0.061,0.1,0.1,0.0,1.41,0.42,3.49,0.98,72.36,5007.27,0
22,24,8,1495,68,48,0.061,0.1,0.1,0.0,1.43,0.61,4.61,2.01,75.47,5222.18,0
22,24,8,1499,68,50,0.005,0.35,0.35,0.0,2.96,0.33,3.55,6.22,1.54,2.73,0
22,24,8,1500,68,54,0.011000000000000001,0.34,0.34,0.0,0.5,0.32,2.45,0.66,17.51,80.68,0
23,35,8,1509,21,16,0.048,0.19,0.19,0.0,0.29,0.37,3.32,0.67,16.28,53.37,0
23,35,8,1510,21,16,0.048,0.22,0.22,0.0,0.33,0.4,3.03,0.65,16.28,53.37,0
23,35,8,1511,21,16,0.002,0.23,0.23,0.0,0.35,0.47,4.26,2.23,19.0,62.26,2
23,35,8,1512,21,16,0.002,0.3,0.3,0.0,0.46,0.52,4.22,1.26,25.08,82.19,2
23,35,8,1513,21,16,0.002,0.25,0.25,0.0,0.39,0.49,4.0,2.36,19.0,62.26,2
23,35,8,1514,21,19,0.17,0.27,0.27,0.0,0.49,0.29,2.92,0.98,7.65,27.59,2
23,35,8,1515,21,19,0.084,0.2,0.2,0.0,0.37,0.3,3.27,1.31,10.5,37.89,0
23,35,8,1516,21,19,0.32,0.18,0.18,0.0,0.34,0.29,3.05,1.05,62.48,429.27,0
23,35,8,1529,21,49,0.016,0.25,0.25,0.0,0.43,0.27,3.21,0.78,0.0,0.0,0
23,35,8,1530,21,50,0.062,0.28,0.28,0.0,2.4,0.31,2.91,2.46,20.49,36.36,0
23,35,8,1531,21,50,0.006999999999999999,0.31,0.31,0.0,2.67,0.3,2.96,2.84,22.91,40.66,2
23,35,8,1532,21,54,0.16,0.19,0.19,0.0,0.27,0.27,2.35,0.49,9.89,45.58,0
24,7,8,1539,16,1,0.003,1.06,1.06,0.0,9.74,0.47,3.52,1.62,259.32,540.36,0
24,7,8,1543,70,10,0.44,0.77,0.77,0.0,3.62,0.93,9.62,6.64,148.78,5265.52,0
24,7,8,1549,24,48,0.055,0.27,0.27,0.0,3.9,0.63,3.81,0.94,191.72,13266.69,0
24,7,8,1550,24,48,0.055,0.3,0.3,0.0,4.28,0.83,4.86,2.09,200.64,13883.67,0
24,7,8,1551,16,48,0.055,0.42,0.42,0.0,7.49,0.82,8.08,2.59,380.28,37922.84,0
24,7,8,1552,16,48,0.055,0.64,0.64,0.0,10.89,0.97,7.3,1.55,253.15,19799.1,0
24,7,8,1553,16,48,0.055,0.72,0.72,0.0,12.3,1.45,10.61,2.72,201.97,15929.92,0
24,7,8,1557,17,50,0.005,0.16,0.16,0.0,1.38,0.28,1.93,2.73,7.86,13.95,0
24,7,8,1558,17,50,0.001,0.18,0.18,0.0,1.56,0.25,2.4,2.5,8.99,15.96,2
24,7,8,1563,24,54,0.009000000000000001,1.07,1.07,0.0,1.56,0.61,1.97,1.07,53.41,246.13,0
24,7,8,1564,16,54,0.009000000000000001,0.61,0.61,0.0,0.88,0.74,4.11,1.22,6.09,26.31,0
24,7,8,1565,16,54,0.009000000000000001,0.89,0.89,0.0,1.3,0.81,4.26,1.58,4.31,18.09,0
24,7,8,1566,16,55,0.2,2.3,2.3,0.0,46.12,0.73,5.67,1.94,641.65,60922.85,0
24,7,8,1567,16,55,0.001,2.36,2.36,0.0,47.18,0.8,2.98,1.21,656.46,62328.7,2
25,27,8,1572,38,10,0.54,0.19,0.19,0.0,0.89,0.4,3.44,1.78,83.05,2939.44,0
25,27,8,1573,38,16,0.0,0.03,0.03,0.0,0.04,5.61,11.13,3.74,20.48,67.14,0
25,27,8,1574,38,16,0.0,0.03,0.03,0.0,0.04,5.61,11.13,3.2,12.29,40.28,0
25,27,8,1575,49,20,0.004,0.8,0.8,0.0,1.01,0.14,1.46,0.8,0.41,0.38,0
25,27,8,1576,49,20,0.0,1.73,1.73,0.0,2.19,0.25,2.4,1.2,0.71,0.66,2
25,27,8,1577,49,20,0.004,0.55,0.55,0.0,0.84,0.09,2.37,0.63,9.57,8.9,0
25,27,8,1578,38,27,0.011000000000000001,0.08,0.08,0.0,0.15,0.53,3.91,0.92,16.31,248.84,0
25,27,8,1579,38,27,0.011000000000000001,0.09,0.09,0.0,1.75,0.71,2.31,0.28,335.41,27373.85,0
25,27,8,1580,38,27,0.011000000000000001,0.11,0.11,0.0,0.45,1.55,9.48,2.48,127.11,6590.89,0
25,27,8,1581,38,27,0.011000000000000001,0.1,0.1,0.0,0.42,1.55,10.19,2.68,128.95,6686.33,0
25,27,8,1582,38,27,0.011000000000000001,0.11,0.11,0.0,0.44,1.45,9.4,2.47,115.94,6012.02,0
25,27,8,1583,82,55,0.038,1.07,1.07,0.0,10.3,0.4,3.64,4.92,74.91,899.6,0
